49486206549340,0.2203418,0.98195803,10.212363,-0.050921563,0.10509863,0.015645616
49486207662673,0.244292,1.0154883,10.260264,-0.045595244,0.101902835,0.019906674
49486208631163,0.09580079,1.0538087,10.375225,-0.03121417,0.10456599,0.018841408
49486209408194,0.2921924,1.0298585,10.394385,-0.030148905,0.10030494,0.018308777
49486210129704,0.27303225,1.0585986,10.490186,-0.021094156,0.083793335,0.023102466
49486210802830,0.364043,1.1160791,10.552457,-0.010441513,0.07207543,0.014580351
49486211623975,0.28261232,0.96758795,10.590776,0.0039395574,0.048106976,0.016178247
49486212380538,0.34009278,1.0538087,10.538086,0.012994305,0.033725906,0.018308777
49486213075382,0.29698244,1.0681788,10.547667,0.02631011,0.01029009,0.014580351
49486213753351,0.3161426,1.0825489,10.461446,0.03589749,-0.0035583489,0.014580351
49486214440538,0.35925296,1.1448194,10.413546,0.0460175,-0.025928902,0.023102466
49486215254445,0.37362307,1.1448194,10.346485,0.058800675,-0.038712077,0.018841408
49486215974393,0.27303225,1.1879297,10.236314,0.065724894,-0.042973135,0.02842879
49486216698559,0.28740236,1.2406201,10.212363,0.06838805,-0.04936472,0.027896157
49486217419914,0.25387207,1.1639795,10.039923,0.073714375,-0.047766823,0.024700362
49486218144028,0.34009278,1.1591895,9.905801,0.075844906,-0.055223674,0.03109195
49486218926528,0.29698244,1.2166699,9.934542,0.0774428,-0.057354204,0.025765628
49486219629133,0.29698244,1.1927198,9.7812605,0.07637754,-0.054691043,0.03109195
49486220306164,0.35925296,1.1256592,9.704619,0.073714375,-0.047766823,0.02896142
49486220992049,0.34488282,1.1112891,9.718989,0.066790156,-0.046701558,0.03162458
49486221695174,0.33530274,1.0681788,9.623189,0.067855425,-0.02805943,0.02629826
49486222465695,0.34967285,1.0011182,9.570498,0.05773541,-0.020069947,0.023102466
49486223160383,0.39757326,0.9627979,9.441168,0.054539617,-0.0051562455,0.027896157
49486223953195,0.2778223,0.9963282,9.536968,0.04282171,0.0060290312,0.02629826
49486224708039,0.39278322,0.98195803,9.489068,0.04335434,0.01721431,0.029494053
49486225525123,0.36883304,0.9484278,9.546548,0.03163643,0.033193275,0.025765628
49486226271112,0.3784131,0.97237796,9.613608,0.030571168,0.04224802,0.025232995
49486226990435,0.4406836,0.9867481,9.6615095,0.024179582,0.05556383,0.02629826
49486227731425,0.43110353,0.9963282,9.78605,0.02098379,0.05556383,0.020439304
49486228572571,0.4263135,1.0250684,9.848321,0.023114318,0.06728174,0.015112984
49486229359290,0.42152345,1.0202783,9.872271,0.027375376,0.0667491,0.015112984
49486229842519,0.34967285,1.0490186,10.011182,0.03163643,0.055031195,0.01671088
49486230342467,0.3879932,1.0490186,10.015972,0.034832224,0.0534333,0.018841408
49486230837207,0.33530274,1.0825489,10.035132,0.03376696,0.049704876,0.012449822
49486231325957,0.37362307,1.096919,10.116563,0.036962755,0.047574345,0.013515088
49486231878821,0.3305127,1.0394385,10.130933,0.04548487,0.04224802,0.008188765
49486232392988,0.36883304,1.1160791,10.145303,0.05081119,0.0385196,0.01671088
49486232902728,0.32093263,1.1400293,10.121353,0.056137513,0.027866952,0.011384559
49486233396426,0.3065625,1.1448194,10.068663,0.056137513,0.016681677,0.011917191
49486233905436,0.2921924,1.0681788,10.083033,0.06306173,0.0038985023,0.0055256034
