0.0,0.0,0.0,0.007819022,-0.010891972,-0.0057372516
-0.0047900393,1.9160157,9.814791,0.011014815,-0.015685663,0.0033174965
-0.028740235,1.949546,9.81,0.01208008,-0.0082288105,-4.109291E-4
-0.07664063,1.9160157,9.766891,0.012612713,-0.018881455,0.0017195998
-0.09101075,1.9447559,9.77647,0.02113483,-0.021544617,-9.435613E-4
-0.06706055,1.9687061,9.70941,0.015808506,-0.016218293,0.0027848643
-0.07185059,1.954336,9.7812605,0.024330622,-0.015685663,6.5433537E-4
-0.05748047,1.8776954,9.72857,0.016873771,-0.016750926,-0.0052046194
-0.0047900393,1.9399658,9.690249,0.028059047,-0.014087766,-9.435613E-4
0.033530276,1.9830762,9.7621,0.018471668,-0.01515303,-0.006269884
0.0047900393,1.9639161,9.718989,0.022732725,-0.009826709,-0.004671987
0.043110352,1.949546,9.69504,0.025395887,-0.0013045925,-0.01266147
-0.047900394,1.9974464,9.656719,0.022200093,-0.0082288105,-0.013726735
0.14849122,2.0118165,9.5561285,0.02113483,-0.009826709,-0.014791999
0.10538086,1.9255958,9.575289,0.020602196,0.00402173,-0.017987793
0.10538086,1.9351759,9.522598,0.010482184,-7.7196024E-4,-0.02491201
0.033530276,1.9160157,9.513018,0.009949551,0.0013585687,-0.021716218
0.1580713,1.8872755,9.498648,0.0019600675,0.01094595,-0.01958569
0.17244141,1.8345851,9.599238,-0.008159945,0.007750155,-0.024379378
0.14849122,1.949546,9.546548,-0.012953634,0.007217523,-0.028107805
0.18681154,1.9016455,9.560919,-0.0140189,0.019468065,-0.029173069
0.21076173,1.8106349,9.565708,-0.017214691,0.023729123,-0.03183623
0.21076173,1.8681153,9.551338,-0.025736807,0.015739638,-0.027575172
0.21076173,1.7531544,9.589659,-0.027334705,0.021065962,-0.03396676
0.17244141,1.7387843,9.589659,-0.028932601,0.02319649,-0.040358346
0.1580713,1.7531544,9.637559,-0.036922086,0.0184028,-0.051543623
0.19160157,1.710044,9.551338,-0.04011788,0.020533329,-0.05047836
0.100590825,1.7818946,9.551338,-0.048639994,0.014141742,-0.061131004
0.05748047,1.719624,9.632769,-0.0454442,0.014141742,-0.06326153
0.038320314,1.7004639,9.64714,-0.051835787,0.007217523,-0.06912048
-0.038320314,1.8010547,9.704619,-0.052368417,0.009880684,-0.06698996
-0.12454102,1.7866846,9.74773,-0.056096844,0.0056196265,-0.06485943
-0.07185059,1.8633252,9.75731,-0.05769474,-2.3932802E-4,-0.074446805
-0.11496094,1.8585353,9.80521,-0.060357902,-0.005033018,-0.07391418
-0.12933107,1.8537452,9.7621,-0.063021064,0.0018912009,-0.067522585
-0.16765137,1.9255958,9.75252,-0.06408633,-0.010359339,-0.068587855
-0.081430666,1.8872755,9.829161,-0.051835787,-0.013022501,-0.06592469
-0.06706055,1.8824854,9.7812605,-0.060357902,-0.008761443,-0.0627289
-0.11496094,1.9016455,9.72378,-0.06568423,-0.0119572375,-0.058467843
-0.1341211,1.8776954,9.77168,-0.060357902,-0.0055656503,-0.053674154
