35974545089200,-0.1101709,0.41194338,9.992022,0.012650498,0.03264696,0.019856533
35974545738211,-0.1580713,0.4023633,9.953702,0.009987337,0.02678801,0.013997579
35974545851283,-0.30177248,0.46942386,9.953702,0.008922073,0.017733261,0.012399683
35974545924877,-0.3879932,0.46463382,9.867481,0.006791543,0.013472203,0.0129323155
35974545994565,-0.4406836,0.56522465,9.958491,0.0073241754,0.013472203,0.02358496
35974546063471,-0.25387207,0.43589357,9.924961,0.014781027,0.011874307,0.019856533
35974546143419,-0.20118165,0.3784131,10.054293,0.013715763,0.0017542937,0.01186705
35974546213211,-0.36883304,0.37362307,10.011182,0.009454705,-0.007300454,0.006008096
35974546281075,-0.34009278,0.38320315,10.039923,0.0057262788,-0.015289938,0.0038775671
35974546350398,-0.20118165,0.34967285,9.953702,0.0019978532,-0.011561511,0.0012144061
35974546517117,-0.19160157,0.38320315,9.857901,0.0046610143,-0.008365719,-0.005709813
35974546598106,-0.1580713,0.2921924,9.905801,-0.005458998,-0.007833086,-0.0126340315
35974547136700,-0.019160157,0.21555176,9.987232,-0.0070568947,-0.01369204,-0.024884572
35974547315763,-0.12933107,0.2921924,10.063872,-0.012915849,-0.0126267765,-0.025949838
35974547397169,-0.12933107,0.31135255,9.953702,-0.0059916303,-0.020083627,-0.029678263
35974547480086,-0.1341211,0.30177248,9.953702,-0.0043937336,-0.015822569,-0.037135113
35974547553107,-0.15328126,0.29698244,9.953702,-0.0059916303,-0.006767822,-0.037135113
35974547621596,-0.20118165,0.3065625,9.920172,-0.009720055,-0.009430982,-0.035004582
35974547690086,-0.18681154,0.3544629,10.083033,-0.005458998,-0.011561511,-0.025949838
35974547754930,-0.18681154,0.40715334,10.059082,-0.01078532,-0.016355202,-0.03180879
35974547822638,-0.13891114,0.5029541,10.126143,-0.0017305723,-0.007300454,-0.036602482
35974547891127,-0.25387207,0.5460645,10.178833,9.325888E-4,-0.01848573,-0.020623514
35974547961232,-0.3544629,0.4023633,10.145303,0.0035957498,-0.015822569,-0.008905606
35974548021492,-0.40715334,0.40715334,10.126143,0.004128382,-0.024344685,-0.0073077097
35974548437794,-0.3544629,0.41194338,10.126143,0.011052602,-0.033399433,-9.161228E-4
35974548890815,-0.34009278,0.37362307,10.164463,0.00838944,-0.031801537,0.0022796704
35974548984878,-0.35925296,0.34009278,10.269844,0.021172613,-0.042454183,0.0022796704
35974549067586,-0.29698244,0.3161426,10.341695,0.019574717,-0.04671524,-0.001448755
35974549148055,-0.29698244,0.31135255,10.303374,0.016378922,-0.05150893,-0.0046445485
35974549228367,-0.3544629,0.2682422,10.226734,0.019042084,-0.048313137,-0.003579284
35974549308680,-0.34967285,0.23950197,10.188414,0.02277051,-0.055769987,-0.011036135
35974549376805,-0.32093263,0.25866213,10.150093,0.02277051,-0.05417209,-0.007840342
35974549457690,-0.3544629,0.28261232,10.188414,0.03235789,-0.055237357,-0.008372974
35974549548003,-0.3784131,0.26345217,10.212363,0.029694729,-0.054704726,-0.011036135
35974549615607,-0.34009278,0.28740236,10.164463,0.03502105,-0.05896578,-0.01476456
35974549693419,-0.45505372,0.5125342,9.948912,0.041412637,-0.047780506,-0.015297193
35974549827794,-0.4981641,0.4981641,10.293795,0.043543167,-0.047780506,-3.834906E-4
35974549906023,-0.32093263,0.23950197,10.322535,0.050467387,-0.05790052,-0.003579284
35974549984617,-0.3879932,0.20597169,10.466236,0.060054764,-0.07494475,-0.0019813874
35974550063992,-0.5604346,0.31135255,10.384805,0.06378319,-0.083466865,-0.003579284
35974550131232,-0.5364844,0.3544629,10.140513,0.05419581,-0.09198898,-9.161228E-4
35974550210555,-0.5460645,0.32572266,9.929751,0.05366318,-0.097315304,6.817739E-4
35974550284982,-0.4981641,0.33530274,9.718989,0.03981474,-0.09997846,1.4914162E-4
35974550361753,-0.49337405,0.39757326,9.441168,0.00838944,-0.10104373,0.0070733605
35974550441961,-0.46942386,0.32572266,8.53106,-0.04913484,-0.12661007,0.011334418
35974550508680,-0.20118165,0.37362307,7.2329593,-0.15459603,-0.15430695,0.0038775671
35974550596388,0.45505372,0.27303225,6.6294146,-0.2845583,-0.1569701,-0.010503503
35974550677117,0.36883304,0.16286133,3.8416114,-0.4864259,-0.07174896,-0.03234142
35974550742326,0.62749517,-0.22992188,12.037369,-0.43902165,0.00814588,-0.050983552
35974550820294,0.6322852,0.12933107,10.145303,-0.38469315,0.025190113,-0.076549895
35974550910659,0.364043,0.40715334,10.035132,-0.33356047,0.0779207,-0.08294149
35974550977951,0.37362307,0.5556446,9.924961,-0.3058636,0.11413969,-0.09093097
35974551053159,0.20118165,0.6706055,9.187295,-0.29254776,0.15994607,-0.090398334
35974551130503,0.19639161,0.79035646,9.230406,-0.28082988,0.17006609,-0.09572466
