34823188633566,0.023950197,1.2549903,9.920172,0.1164326,-0.18657485,0.056662373
34823190394660,0.06227051,1.1879297,9.829161,0.10950838,-0.18444431,0.056129742
34823191307316,-0.086220704,1.1735597,9.704619,0.10737785,-0.17858535,0.06624975
34823192078306,0.028740235,1.0681788,9.78605,0.10524732,-0.17645483,0.05772764
34823193405650,0.11496094,1.0059083,9.64714,0.10844311,-0.17645483,0.05826027
34823194239348,0.16286133,0.9580079,9.64714,0.09938837,-0.17379166,0.059858166
34823194978775,0.28740236,0.97237796,9.623189,0.09139888,-0.18124852,0.04867289
34823195701171,0.244292,0.9148975,9.580078,0.08447466,-0.18018326,0.040150773
34823196377734,0.31135255,1.0202783,9.484278,0.082876764,-0.16473693,0.031096026
34823197118932,0.34488282,1.1208692,9.441168,0.08553993,-0.1546169,0.028965497
34823197849921,0.488584,1.336421,9.469908,0.08553993,-0.13118109,0.016182324
34823198588359,0.4023633,1.5232325,9.513018,0.08021361,-0.1263874,0.018845486
34823199306692,0.44547364,1.5136524,9.623189,0.0834094,-0.10028843,0.015649691
34823200049036,0.52690434,1.5280225,9.565708,0.07968097,-0.09123368,0.017780222
34823200774922,0.5412744,1.5663428,9.637559,0.07648518,-0.086972624,0.016714957
34823201470755,0.4981641,1.4753321,9.493857,0.07648518,-0.07046102,0.015649691
34823202174245,0.5125342,1.4992822,9.469908,0.07435465,-0.0651347,0.01724759
34823202870234,0.4167334,1.4897022,9.441168,0.06263674,-0.06726523,0.018845486
34823203615807,0.36883304,1.465752,9.067544,0.039733555,-0.06460207,0.020443382
34823204319036,0.4406836,1.5471827,8.162227,-0.01885599,-0.064069435,0.026302338
34823205040182,0.6514453,1.4705421,5.5372853,-0.1594709,-0.05341679,0.026834968
34823205749193,0.9436377,1.0346485,-0.45026368,-0.5877072,0.042457014,0.015649691
34823206430912,1.6190332,0.028740235,9.766891,-0.7288548,0.21875829,2.0335743E-4
34823207171797,3.1231055,0.37362307,12.334352,-0.71873474,0.16922349,-0.07702832
34823207856224,1.8968556,0.8669971,9.239985,-0.68730944,0.2107688,-0.1313568
34823208569974,1.2741505,1.1208692,9.987232,-0.6814505,0.27628258,-0.15266208
34823209284506,0.74724615,1.2645704,9.642349,-0.6478946,0.34818792,-0.14680314
34823210025235,0.46942386,1.1927198,9.992022,-0.62179565,0.38653743,-0.14680314
34823210750443,-0.10538086,1.3220508,9.244776,-0.58983773,0.4142343,-0.13348733
34823211451120,-0.081430666,1.3507911,9.718989,-0.55415136,0.39452693,-0.11377994
34823212170756,0.14370118,1.21188,9.651929,-0.5179324,0.3860048,-0.10685573
34823212869402,0.32572266,1.092129,9.513018,-0.46946284,0.34392685,-0.09993151
34823213852423,0.6322852,1.0154883,9.814791,-0.42472175,0.30983838,-0.11324731
34823214342319,0.6658155,1.0442286,9.465117,-0.37998065,0.28959838,-0.124432586
34823214841225,0.5987549,1.0250684,9.78605,-0.32884794,0.26456466,-0.128161
34823215326954,0.60354495,0.977168,9.551338,-0.2814437,0.26829308,-0.13987891
34823215808725,0.488584,1.0442286,9.604029,-0.22924572,0.2730868,-0.15053156
34823216295704,0.43589357,1.1160791,9.623189,-0.18450461,0.29226154,-0.15798841
34823216819871,0.4023633,1.1735597,9.498648,-0.15148142,0.31516472,-0.17023896
34823217320548,0.28261232,1.1591895,9.891431,-0.117925584,0.34712264,-0.17130421
34823217810079,0.2778223,1.1687696,9.829161,-0.09928346,0.3678953,-0.18355475
34823218300027,0.23950197,1.2837305,10.111773,-0.064129725,0.38067847,-0.18142423
34823218789402,0.14849122,1.2693604,10.145303,-0.06253184,0.37854797,-0.18568529
34823219289611,0.023950197,1.2406201,10.260264,-0.0454876,0.372689,-0.18941371
34823219779298,0.09101075,1.1831397,10.4566555,-0.0454876,0.36523214,-0.19047898
34823220354403,-0.009580079,1.1975098,10.514136,-0.0454876,0.34818792,-0.18621792
34823220812267,-0.038320314,1.2022998,10.676997,-0.05028129,0.33220896,-0.19314213
34823221274455,-0.05748047,1.2502003,10.585987,-0.06466236,0.32421947,-0.18621792
34823221790340,-0.1820215,1.22625,10.724898,-0.07158658,0.3082405,-0.17982633
34823222235601,-0.3544629,1.2645704,10.676997,-0.082239226,0.300251,-0.1776958
34823222621069,-0.4167334,1.3028907,10.5620365,-0.09395713,0.28800046,-0.1729021
34823222991642,-0.43110353,1.2645704,10.5620365,-0.09981609,0.28746784,-0.16171683
34823223442163,-0.4742139,1.3028907,10.509346,-0.11952348,0.27468467,-0.1611842
34823223835132,-0.5412744,1.2358302,10.499766,-0.12698033,0.26829308,-0.14999893
34823224206226,-0.57959473,1.2549903,10.461446,-0.14082877,0.27042362,-0.1446726
34823224585132,-0.5221143,1.1735597,10.423125,-0.14775299,0.26083624,-0.14413998
34823225023674,-0.51732427,1.0825489,10.538086,-0.16160367,0.24858545,-0.13401899
34823225422684,-0.5460645,1.0490186,10.322535,-0.16320157,0.24272649,-0.13881268
34823225776330,-0.52690434,1.1112891,10.442286,-0.1701258,0.22994332,-0.13135584
34823226120653,-0.488584,0.97237796,10.485396,-0.17705001,0.21609488,-0.13295373
34823226512060,-0.51732427,0.9196875,10.461446,-0.17918055,0.20331171,-0.12389898
34823226909976,-0.46942386,0.98195803,10.384805,-0.18663739,0.188398,-0.12975794
34823227262737,-0.3879932,0.9915381,10.327325,-0.18770266,0.17881063,-0.11963792
34823227624143,-0.42152345,0.90052736,10.303374,-0.19196372,0.17028852,-0.11910529
34823227982685,-0.34009278,0.9244776,10.188414,-0.19249634,0.16283166,-0.11910529
34823228346591,-0.28261232,0.9053174,10.274634,-0.1967574,0.1601685,-0.11218107
34823228706591,-0.28261232,0.8813672,10.250684,-0.18823528,0.13939585,-0.1143116
34823229055289,-0.25866213,0.9388477,10.015972,-0.19409424,0.11968845,-0.120170556
